mart,mart_code,sale_date,lot,auction_id,breed,sex,age_months,weight,price,price_per_kg,icbf_stars,status,scraped_date,val_code
LSL Auctions,M162,2026-03-21,14A,28415,FR,M,25.7,600.0,1900.0,3.1667,4.0,Lot Sold,2026-03-27,M162-28415
LSL Auctions,M162,2026-03-21,15,28419,NRX,M,25.9,600.0,1950.0,3.25,4.0,Lot Sold,2026-03-27,M162-28419
LSL Auctions,M162,2026-03-21,15A,28420,NRX,M,26.3,600.0,1970.0,3.2833,4.0,Lot Sold,2026-03-27,M162-28420
LSL Auctions,M162,2026-03-21,16,28422,FR,M,26.3,545.0,1700.0,3.1193,4.0,Lot Sold,2026-03-27,M162-28422
LSL Auctions,M162,2026-03-21,17,28424,FR,M,26.4,600.0,1980.0,3.3,4.0,Lot Sold,2026-03-27,M162-28424
LSL Auctions,M162,2026-03-21,18,28426,NRX,M,26.7,605.0,1970.0,3.2562,4.0,Lot Sold,2026-03-27,M162-28426
LSL Auctions,M162,2026-03-21,19,28406,NRX,M,26.8,600.0,1960.0,3.2667,4.0,Lot Sold,2026-03-27,M162-28406
LSL Auctions,M162,2026-03-21,22,28336,HEX,M,22.7,500.0,2200.0,4.4,4.0,Lot Sold,2026-03-27,M162-28336
LSL Auctions,M162,2026-03-21,23,28335,HEX,M,25.1,545.0,2180.0,4.0,4.0,Lot Sold,2026-03-27,M162-28335
LSL Auctions,M162,2026-03-21,26,28338,HEX,M,13.2,316.25,1430.0,4.5217,4.0,Lot Sold,2026-03-27,M162-28338
LSL Auctions,M162,2026-03-21,27,28339,CHX,M,13.1,305.0,1230.0,4.0328,4.0,Lot Sold,2026-03-27,M162-28339
LSL Auctions,M162,2026-03-21,31,28326,SIX,M,21.3,600.0,2490.0,4.15,4.0,Lot Sold,2026-03-27,M162-28326
LSL Auctions,M162,2026-03-21,32,28327,LM,M,21.0,480.0,2360.0,4.9167,4.0,Lot Sold,2026-03-27,M162-28327
LSL Auctions,M162,2026-03-21,33,28328,LMX,M,23.4,510.0,2350.0,4.6078,4.0,Lot Sold,2026-03-27,M162-28328
LSL Auctions,M162,2026-03-21,39,28224,LMX,M,12.8,520.0,2400.0,4.6154,4.0,Lot Sold,2026-03-27,M162-28224
LSL Auctions,M162,2026-03-21,40,28225,CHX,M,13.1,500.0,2350.0,4.7,4.0,Lot Sold,2026-03-27,M162-28225
LSL Auctions,M162,2026-03-21,41,28226,LMX,M,12.7,445.0,2260.0,5.0787,4.0,Lot Sold,2026-03-27,M162-28226
LSL Auctions,M162,2026-03-21,42,28227,LMX,M,13.1,475.0,2200.0,4.6316,4.0,Lot Sold,2026-03-27,M162-28227
LSL Auctions,M162,2026-03-21,43,28263,HEX,M,22.2,485.0,1800.0,3.7113,4.0,Lot Sold,2026-03-27,M162-28263
LSL Auctions,M162,2026-03-21,44,28266,HEX,M,25.2,440.0,1600.0,3.6364,4.0,Lot Sold,2026-03-27,M162-28266
LSL Auctions,M162,2026-03-21,46,28270,HEX,M,25.1,435.0,1580.0,3.6322,4.0,Lot Sold,2026-03-27,M162-28270
LSL Auctions,M162,2026-03-21,48,28280,LMX,M,20.9,423.33,2040.0,4.8189,4.0,Lot Sold,2026-03-27,M162-28280
LSL Auctions,M162,2026-03-21,48A,28281,AAX,M,12.1,407.5,1860.0,4.5644,4.0,Lot Sold,2026-03-27,M162-28281
LSL Auctions,M162,2026-03-21,49,28282,AUX,M,23.8,415.0,1800.0,4.3373,4.0,Lot Sold,2026-03-27,M162-28282
LSL Auctions,M162,2026-03-21,50,28283,LMX,M,11.7,480.0,2340.0,4.875,4.0,Lot Sold,2026-03-27,M162-28283
LSL Auctions,M162,2026-03-21,51,28555,AAX,M,25.3,585.0,2080.0,3.5556,4.0,Lot Sold,2026-03-27,M162-28555
LSL Auctions,M162,2026-03-21,52,28556,AAX,M,25.2,496.0,1860.0,3.75,4.0,Lot Sold,2026-03-27,M162-28556
LSL Auctions,M162,2026-03-21,54,28343,LMX,M,23.9,530.0,2240.0,4.2264,4.0,Lot Sold,2026-03-27,M162-28343
LSL Auctions,M162,2026-03-21,54A,28337,LMX,M,21.3,430.0,2200.0,5.1163,4.0,Lot Sold,2026-03-27,M162-28337
LSL Auctions,M162,2026-03-21,56,28285,AUX,M,25.1,580.0,2000.0,3.4483,4.0,Lot Sold,2026-03-27,M162-28285
LSL Auctions,M162,2026-03-21,57,28286,LMX,M,24.0,545.0,2120.0,3.8899,4.0,Lot Sold,2026-03-27,M162-28286
LSL Auctions,M162,2026-03-21,58,28287,LMX,M,24.0,470.0,2080.0,4.4255,4.0,Lot Sold,2026-03-27,M162-28287
LSL Auctions,M162,2026-03-21,59,28284,AAX,M,24.4,555.0,2140.0,3.8559,4.0,Lot Sold,2026-03-27,M162-28284
LSL Auctions,M162,2026-03-21,60,28288,AUX,M,25.0,485.0,2080.0,4.2887,4.0,Lot Sold,2026-03-27,M162-28288
LSL Auctions,M162,2026-03-21,61,28289,AAX,M,24.0,545.0,2230.0,4.0917,4.0,Lot Sold,2026-03-27,M162-28289
LSL Auctions,M162,2026-03-21,62,28290,LMX,M,24.1,490.0,2100.0,4.2857,4.0,Lot Sold,2026-03-27,M162-28290
LSL Auctions,M162,2026-03-21,63,28291,AAX,M,24.2,445.0,1820.0,4.0899,4.0,Lot Sold,2026-03-27,M162-28291
LSL Auctions,M162,2026-03-21,64,28292,LMX,M,25.1,515.0,2200.0,4.2718,4.0,Lot Sold,2026-03-27,M162-28292
LSL Auctions,M162,2026-03-21,65,28293,LMX,M,24.8,550.0,2050.0,3.7273,4.0,Lot Sold,2026-03-27,M162-28293
LSL Auctions,M162,2026-03-21,66,28294,AAX,M,24.8,485.0,1900.0,3.9175,4.0,Lot Sold,2026-03-27,M162-28294
LSL Auctions,M162,2026-03-21,67,28295,LMX,M,24.2,545.0,2220.0,4.0734,4.0,Lot Sold,2026-03-27,M162-28295
LSL Auctions,M162,2026-03-21,68,28296,LMX,M,24.2,460.0,1900.0,4.1304,4.0,Lot Sold,2026-03-27,M162-28296
LSL Auctions,M162,2026-03-21,69,28297,LMX,M,24.2,530.0,2240.0,4.2264,4.0,Lot Sold,2026-03-27,M162-28297
LSL Auctions,M162,2026-03-21,70,28298,LMX,M,25.1,485.0,2080.0,4.2887,4.0,Lot Sold,2026-03-27,M162-28298
LSL Auctions,M162,2026-03-21,71,28299,FRX,M,23.6,480.0,1800.0,3.75,4.0,Lot Sold,2026-03-27,M162-28299
LSL Auctions,M162,2026-03-21,72,28300,FRX,M,22.9,435.0,1380.0,3.1724,4.0,Lot Sold,2026-03-27,M162-28300
LSL Auctions,M162,2026-03-21,73,28309,BBX,M,11.8,330.0,1660.0,5.0303,4.0,Lot Sold,2026-03-27,M162-28309
LSL Auctions,M162,2026-03-21,74,28311,BBX,M,11.6,355.0,1720.0,4.8451,4.0,Lot Sold,2026-03-27,M162-28311
LSL Auctions,M162,2026-03-21,75,28312,BBX,M,11.7,300.0,1660.0,5.5333,4.0,Lot Sold,2026-03-27,M162-28312
LSL Auctions,M162,2026-03-21,76,28313,BBX,M,10.5,340.0,1720.0,5.0588,4.0,Lot Sold,2026-03-27,M162-28313
LSL Auctions,M162,2026-03-21,77,28377,LMX,M,21.7,500.0,2320.0,4.64,4.0,Lot Sold,2026-03-27,M162-28377
LSL Auctions,M162,2026-03-21,78,28378,LMX,M,20.4,440.0,2140.0,4.8636,4.0,Lot Sold,2026-03-27,M162-28378
LSL Auctions,M162,2026-03-21,79,28379,LMX,M,23.0,480.0,2260.0,4.7083,4.0,Lot Sold,2026-03-27,M162-28379
LSL Auctions,M162,2026-03-21,80,28380,LMX,M,23.0,470.0,2280.0,4.8511,4.0,Lot Sold,2026-03-27,M162-28380
LSL Auctions,M162,2026-03-21,81,28381,LMX,M,25.9,475.0,2440.0,5.1368,4.0,Lot Sold,2026-03-27,M162-28381
LSL Auctions,M162,2026-03-21,82,28684,AAX,M,24.7,505.0,1780.0,3.5248,4.0,Lot Sold,2026-03-27,M162-28684
LSL Auctions,M162,2026-03-21,83,28685,FR,M,24.4,585.0,1640.0,2.8034,4.0,Lot Sold,2026-03-27,M162-28685
LSL Auctions,M162,2026-03-21,84,28314,FR,M,22.0,420.0,1460.0,3.4762,4.0,Lot Sold,2026-03-27,M162-28314
LSL Auctions,M162,2026-03-21,85,28304,FRX,M,13.7,310.0,1140.0,3.6774,4.0,Lot Sold,2026-03-27,M162-28304
LSL Auctions,M162,2026-03-21,97,28306,AAX,M,13.0,325.0,1000.0,3.0769,4.0,Lot Sold,2026-03-27,M162-28306
LSL Auctions,M162,2026-03-21,98,28307,FR,M,13.8,335.0,1080.0,3.2239,4.0,Lot Sold,2026-03-27,M162-28307
LSL Auctions,M162,2026-03-21,106,28148,CHX,M,22.2,550.0,2400.0,4.3636,4.0,Lot Sold,2026-03-27,M162-28148
LSL Auctions,M162,2026-03-21,107,28149,CHX,M,20.9,565.0,2260.0,4.0,4.0,Lot Sold,2026-03-27,M162-28149
LSL Auctions,M162,2026-03-21,108,28150,CHX,M,21.8,595.0,2420.0,4.0672,4.0,Lot Sold,2026-03-27,M162-28150
LSL Auctions,M162,2026-03-21,109,28151,CHX,M,25.3,515.0,2180.0,4.233,4.0,Lot Sold,2026-03-27,M162-28151
LSL Auctions,M162,2026-03-21,110,28152,CHX,M,20.4,605.0,2900.0,4.7934,4.0,Lot Sold,2026-03-27,M162-28152
LSL Auctions,M162,2026-03-21,111,28153,AAX,M,20.9,510.0,2280.0,4.4706,4.0,Lot Sold,2026-03-27,M162-28153
LSL Auctions,M162,2026-03-21,112,28157,CHX,M,21.1,440.0,2220.0,5.0455,4.0,Lot Sold,2026-03-27,M162-28157
LSL Auctions,M162,2026-03-21,113,28158,HEX,M,25.2,535.0,2120.0,3.9626,4.0,Lot Sold,2026-03-27,M162-28158
LSL Auctions,M162,2026-03-21,114,28159,AUX,M,24.6,545.0,2120.0,3.8899,4.0,Lot Sold,2026-03-27,M162-28159
LSL Auctions,M162,2026-03-21,115,28160,AAX,M,25.3,520.0,2100.0,4.0385,4.0,Lot Sold,2026-03-27,M162-28160
LSL Auctions,M162,2026-03-21,116,28161,AAX,M,25.3,530.0,2160.0,4.0755,4.0,Lot Sold,2026-03-27,M162-28161
LSL Auctions,M162,2026-03-21,117,28162,AAX,M,24.7,455.0,1900.0,4.1758,4.0,Lot Sold,2026-03-27,M162-28162
LSL Auctions,M162,2026-03-21,119,28318,FRX,M,25.8,640.0,2040.0,3.1875,4.0,Lot Sold,2026-03-27,M162-28318
LSL Auctions,M162,2026-03-21,120,28319,FR,M,25.7,650.0,2120.0,3.2615,4.0,Lot Sold,2026-03-27,M162-28319
LSL Auctions,M162,2026-03-21,121,28320,FR,M,26.1,640.0,2040.0,3.1875,4.0,Lot Sold,2026-03-27,M162-28320
LSL Auctions,M162,2026-03-21,122,28321,FR,M,25.3,655.0,2180.0,3.3282,4.0,Lot Sold,2026-03-27,M162-28321
LSL Auctions,M162,2026-03-21,123,28322,FR,M,25.2,615.0,2100.0,3.4146,4.0,Lot Sold,2026-03-27,M162-28322
LSL Auctions,M162,2026-03-21,124,28323,FRX,M,25.5,610.0,1920.0,3.1475,4.0,Lot Sold,2026-03-27,M162-28323
LSL Auctions,M162,2026-03-21,125,28324,FRX,M,25.4,590.0,1940.0,3.2881,4.0,Lot Sold,2026-03-27,M162-28324
LSL Auctions,M162,2026-03-21,126,28325,FRX,M,25.5,650.0,2090.0,3.2154,4.0,Lot Sold,2026-03-27,M162-28325
LSL Auctions,M162,2026-03-21,130,28163,LMX,M,12.6,450.0,2200.0,4.8889,4.0,Lot Sold,2026-03-27,M162-28163
LSL Auctions,M162,2026-03-21,131,28164,LMX,M,14.9,500.0,2480.0,4.96,4.0,Lot Sold,2026-03-27,M162-28164
LSL Auctions,M162,2026-03-21,132,28165,LMX,M,11.4,371.66,1980.0,5.3274,4.0,Lot Sold,2026-03-27,M162-28165
LSL Auctions,M162,2026-03-21,135,28710,LMX,M,20.7,615.0,2600.0,4.2276,4.0,Lot Sold,2026-03-27,M162-28710
LSL Auctions,M162,2026-03-21,136,28711,LMX,M,19.8,605.0,2500.0,4.1322,4.0,Lot Sold,2026-03-27,M162-28711
LSL Auctions,M162,2026-03-21,137,28712,LMX,M,20.6,550.0,2360.0,4.2909,4.0,Lot Sold,2026-03-27,M162-28712
LSL Auctions,M162,2026-03-21,138,28713,LMX,M,19.9,520.0,2360.0,4.5385,4.0,Lot Sold,2026-03-27,M162-28713
LSL Auctions,M162,2026-03-21,141,28528,LMX,M,23.2,615.0,2500.0,4.065,4.0,Lot Sold,2026-03-27,M162-28528
LSL Auctions,M162,2026-03-21,142,28533,LMX,M,24.3,620.0,2520.0,4.0645,4.0,Lot Sold,2026-03-27,M162-28533
LSL Auctions,M162,2026-03-21,143,28535,SIX,M,21.6,615.0,2500.0,4.065,4.0,Lot Sold,2026-03-27,M162-28535
LSL Auctions,M162,2026-03-21,144,28536,LMX,M,21.9,580.0,2500.0,4.3103,4.0,Lot Sold,2026-03-27,M162-28536
LSL Auctions,M162,2026-03-21,145,28537,SIX,M,21.6,610.0,2660.0,4.3607,4.0,Lot Sold,2026-03-27,M162-28537
LSL Auctions,M162,2026-03-21,146,28552,LMX,M,23.5,530.0,2380.0,4.4906,4.0,Lot Sold,2026-03-27,M162-28552
LSL Auctions,M162,2026-03-21,147,28553,LMX,M,27.5,670.0,2920.0,4.3582,4.0,Lot Sold,2026-03-27,M162-28553
LSL Auctions,M162,2026-03-21,148,28545,LMX,M,26.6,650.0,2580.0,3.9692,4.0,Lot Sold,2026-03-27,M162-28545
LSL Auctions,M162,2026-03-21,148A,28572,AAX,M,36.8,580.0,1940.0,3.3448,4.0,Lot Sold,2026-03-27,M162-28572
LSL Auctions,M162,2026-03-21,148B,28670,LMX,M,35.5,650.0,2700.0,4.1538,4.0,Lot Sold,2026-03-27,M162-28670
LSL Auctions,M162,2026-03-21,149,28574,AAX,M,34.2,820.0,3160.0,3.8537,4.0,Lot Sold,2026-03-27,M162-28574
LSL Auctions,M162,2026-03-21,149A,28640,CHX,M,33.3,715.0,2780.0,3.8881,4.0,Lot Sold,2026-03-27,M162-28640
LSL Auctions,M162,2026-03-21,150,28571,SIX,M,24.7,1460.0,1660.0,1.137,4.0,Lot Sold,2026-03-27,M162-28571
LSL Auctions,M162,2026-03-21,150A,28671,AAX,M,34.1,735.0,2780.0,3.7823,4.0,Lot Sold,2026-03-27,M162-28671
LSL Auctions,M162,2026-03-21,151,28166,CH,M,35.5,810.0,3000.0,3.7037,4.0,Lot Sold,2026-03-27,M162-28166
LSL Auctions,M162,2026-03-21,151A,28222,LMX,M,34.8,795.0,3160.0,3.9748,4.0,Lot Sold,2026-03-27,M162-28222
LSL Auctions,M162,2026-03-21,152,28167,CHX,M,35.3,855.0,3500.0,4.0936,4.0,Lot Sold,2026-03-27,M162-28167
LSL Auctions,M162,2026-03-21,153,28168,CHX,M,35.3,835.0,3240.0,3.8802,4.0,Lot Sold,2026-03-27,M162-28168
LSL Auctions,M162,2026-03-21,154,28169,CHX,M,35.8,870.0,3420.0,3.931,4.0,Lot Sold,2026-03-27,M162-28169
LSL Auctions,M162,2026-03-21,155,28170,CHX,M,35.1,860.0,3440.0,4.0,4.0,Lot Sold,2026-03-27,M162-28170
LSL Auctions,M162,2026-03-21,156,28171,CHX,M,35.2,850.0,3560.0,4.1882,4.0,Lot Sold,2026-03-27,M162-28171
LSL Auctions,M162,2026-03-21,157,28172,CHX,M,33.9,870.0,3500.0,4.023,4.0,Lot Sold,2026-03-27,M162-28172
LSL Auctions,M162,2026-03-21,158,28173,LMX,M,35.4,825.0,3360.0,4.0727,4.0,Lot Sold,2026-03-27,M162-28173
LSL Auctions,M162,2026-03-21,159,28698,LMX,M,34.6,830.0,3220.0,3.8795,4.0,Lot Sold,2026-03-27,M162-28698
LSL Auctions,M162,2026-03-21,160,28699,LMX,M,35.3,840.0,3540.0,4.2143,4.0,Lot Sold,2026-03-27,M162-28699
LSL Auctions,M162,2026-03-21,162,28329,FR,M,16.9,382.5,1260.0,3.2941,4.0,Lot Sold,2026-03-27,M162-28329
LSL Auctions,M162,2026-03-21,163,28330,FR,M,13.0,332.5,1120.0,3.3684,4.0,Lot Sold,2026-03-27,M162-28330
LSL Auctions,M162,2026-03-21,164,28331,FR,M,13.9,340.0,1210.0,3.5588,4.0,Lot Sold,2026-03-27,M162-28331
LSL Auctions,M162,2026-03-21,165,28332,FR,M,16.3,360.0,1230.0,3.4167,4.0,Lot Sold,2026-03-27,M162-28332
LSL Auctions,M162,2026-03-21,169,28236,AAX,M,25.4,570.0,2220.0,3.8947,4.0,Lot Sold,2026-03-27,M162-28236
LSL Auctions,M162,2026-03-21,170,28237,AAX,M,25.8,470.0,1700.0,3.617,4.0,Lot Sold,2026-03-27,M162-28237
LSL Auctions,M162,2026-03-21,171,28238,AAX,M,23.0,510.0,2000.0,3.9216,4.0,Lot Sold,2026-03-27,M162-28238
LSL Auctions,M162,2026-03-21,180,28265,LMX,M,22.8,555.0,2240.0,4.036,4.0,Lot Sold,2026-03-27,M162-28265
LSL Auctions,M162,2026-03-21,181,28267,FRX,M,19.4,455.0,1500.0,3.2967,4.0,Lot Sold,2026-03-27,M162-28267
LSL Auctions,M162,2026-03-21,181A,28268,FRX,M,19.7,470.0,1640.0,3.4894,4.0,Lot Sold,2026-03-27,M162-28268
LSL Auctions,M162,2026-03-21,182,28174,LMX,M,10.5,295.0,1960.0,6.6441,4.0,Lot Sold,2026-03-27,M162-28174
LSL Auctions,M162,2026-03-21,183,28175,LMX,M,10.0,300.0,1700.0,5.6667,4.0,Lot Sold,2026-03-27,M162-28175
LSL Auctions,M162,2026-03-21,184,28501,LMX,M,8.9,310.0,2160.0,6.9677,4.0,Lot Sold,2026-03-27,M162-28501
LSL Auctions,M162,2026-03-21,185,28502,LMX,M,7.3,250.0,1620.0,6.48,4.0,Lot Sold,2026-03-27,M162-28502
LSL Auctions,M162,2026-03-21,186,28503,CHX,M,9.0,297.5,1740.0,5.8487,4.0,Lot Sold,2026-03-27,M162-28503
LSL Auctions,M162,2026-03-21,187,28504,CHX,M,7.1,265.0,1760.0,6.6415,4.0,Lot Sold,2026-03-27,M162-28504
LSL Auctions,M162,2026-03-21,300,28310,LMX,F,13.8,346.66,1430.0,4.1251,4.0,Lot Sold,2026-03-27,M162-28310
LSL Auctions,M162,2026-03-21,301,28315,AAX,F,13.5,377.5,1540.0,4.0795,4.0,Lot Sold,2026-03-27,M162-28315
LSL Auctions,M162,2026-03-21,302,28558,HEX,F,14.0,316.66,1500.0,4.7369,4.0,Lot Sold,2026-03-27,M162-28558
LSL Auctions,M162,2026-03-21,303,28559,HEX,F,12.4,270.0,1280.0,4.7407,4.0,Lot Sold,2026-03-27,M162-28559
LSL Auctions,M162,2026-03-21,311,28249,LMX,F,12.9,455.0,1650.0,3.6264,4.0,Lot Sold,2026-03-27,M162-28249
LSL Auctions,M162,2026-03-21,312,28250,HE,F,17.2,440.0,1650.0,3.75,4.0,Lot Sold,2026-03-27,M162-28250
LSL Auctions,M162,2026-03-21,313,28342,LMX,F,22.1,425.0,1830.0,4.3059,4.0,Lot Sold,2026-03-27,M162-28342
LSL Auctions,M162,2026-03-21,314,28341,LMX,F,23.5,415.0,1740.0,4.1928,4.0,Lot Sold,2026-03-27,M162-28341
LSL Auctions,M162,2026-03-21,316,28357,AUX,F,25.5,515.0,1960.0,3.8058,4.0,Lot Sold,2026-03-27,M162-28357
LSL Auctions,M162,2026-03-21,317,28360,AUX,F,25.5,480.0,1850.0,3.8542,4.0,Lot Sold,2026-03-27,M162-28360
LSL Auctions,M162,2026-03-21,317A,28542,LMX,F,25.0,650.0,2380.0,3.6615,4.0,Lot Sold,2026-03-27,M162-28542
LSL Auctions,M162,2026-03-21,318,28485,LMX,F,21.2,412.5,1970.0,4.7758,4.0,Lot Sold,2026-03-27,M162-28485
LSL Auctions,M162,2026-03-21,319,28486,LMX,F,23.5,440.0,2500.0,5.6818,4.0,Lot Sold,2026-03-27,M162-28486
LSL Auctions,M162,2026-03-21,320,28490,BBX,F,23.4,520.0,2560.0,4.9231,4.0,Lot Sold,2026-03-27,M162-28490
LSL Auctions,M162,2026-03-21,321,28493,CHX,F,23.8,360.0,1930.0,5.3611,4.0,Lot Sold,2026-03-27,M162-28493
LSL Auctions,M162,2026-03-21,338,28469,LMX,F,23.5,480.0,1910.0,3.9792,4.0,Lot Sold,2026-03-27,M162-28469
LSL Auctions,M162,2026-03-21,339,28470,CHX,F,25.1,600.0,2200.0,3.6667,4.0,Lot Sold,2026-03-27,M162-28470
LSL Auctions,M162,2026-03-21,340,28471,LMX,F,26.2,590.0,2180.0,3.6949,4.0,Lot Sold,2026-03-27,M162-28471
LSL Auctions,M162,2026-03-21,341,28472,AAX,F,25.4,560.0,2050.0,3.6607,4.0,Lot Sold,2026-03-27,M162-28472
LSL Auctions,M162,2026-03-21,342,28473,AAX,F,26.0,555.0,2080.0,3.7477,4.0,Lot Sold,2026-03-27,M162-28473
LSL Auctions,M162,2026-03-21,348,28259,LMX,F,26.3,665.0,2820.0,4.2406,4.0,Lot Sold,2026-03-27,M162-28259
LSL Auctions,M162,2026-03-21,349,28239,BBX,F,12.8,420.0,2260.0,5.381,4.0,Lot Sold,2026-03-27,M162-28239
LSL Auctions,M162,2026-03-21,356,28176,HEX,F,22.7,420.0,1640.0,3.9048,4.0,Lot Sold,2026-03-27,M162-28176
LSL Auctions,M162,2026-03-21,357,28177,BBX,F,23.7,460.0,1910.0,4.1522,4.0,Lot Sold,2026-03-27,M162-28177
LSL Auctions,M162,2026-03-21,360,28241,BBX,F,16.2,340.0,1500.0,4.4118,4.0,Lot Sold,2026-03-27,M162-28241
LSL Auctions,M162,2026-03-21,361,28243,BBX,F,16.1,322.5,1320.0,4.093,4.0,Lot Sold,2026-03-27,M162-28243
LSL Auctions,M162,2026-03-21,362,28245,AAX,F,16.5,320.0,1380.0,4.3125,4.0,Lot Sold,2026-03-27,M162-28245
LSL Auctions,M162,2026-03-21,363,28240,AAX,F,17.3,420.0,1740.0,4.1429,4.0,Lot Sold,2026-03-27,M162-28240
LSL Auctions,M162,2026-03-21,364,28242,AAX,F,13.2,321.66,1480.0,4.6011,4.0,Lot Sold,2026-03-27,M162-28242
LSL Auctions,M162,2026-03-21,365,28244,BBX,F,13.2,337.5,1540.0,4.563,4.0,Lot Sold,2026-03-27,M162-28244
LSL Auctions,M162,2026-03-21,366,28246,AAX,F,11.3,267.5,1210.0,4.5234,4.0,Lot Sold,2026-03-27,M162-28246
LSL Auctions,M162,2026-03-21,367,28356,BBX,F,15.3,480.0,3000.0,6.25,4.0,Lot Sold,2026-03-27,M162-28356
LSL Auctions,M162,2026-03-21,368,28358,BBX,F,14.5,510.0,2800.0,5.4902,4.0,Lot Sold,2026-03-27,M162-28358
LSL Auctions,M162,2026-03-21,369,28362,LMX,F,7.8,355.0,2500.0,7.0423,4.0,Lot Sold,2026-03-27,M162-28362
LSL Auctions,M162,2026-03-21,370,28366,LMX,F,7.8,345.0,2200.0,6.3768,4.0,Lot Sold,2026-03-27,M162-28366
LSL Auctions,M162,2026-03-21,371,28369,LMX,F,7.2,305.0,2010.0,6.5902,4.0,Lot Sold,2026-03-27,M162-28369
LSL Auctions,M162,2026-03-21,372,28302,STX,F,10.7,325.0,1550.0,4.7692,4.0,Lot Sold,2026-03-27,M162-28302
LSL Auctions,M162,2026-03-21,373,28305,CHX,F,12.5,340.0,1610.0,4.7353,4.0,Lot Sold,2026-03-27,M162-28305
LSL Auctions,M162,2026-03-21,374,28308,BBX,F,11.6,335.0,2000.0,5.9701,4.0,Lot Sold,2026-03-27,M162-28308
LSL Auctions,M162,2026-03-21,377,28700,BBX,F,10.5,305.0,1600.0,5.2459,4.0,Lot Sold,2026-03-27,M162-28700
LSL Auctions,M162,2026-03-21,378,28543,AAX,F,20.3,465.0,1850.0,3.9785,4.0,Lot Sold,2026-03-27,M162-28543
LSL Auctions,M162,2026-03-21,379,28544,AAX,F,15.2,370.0,1660.0,4.4865,4.0,Lot Sold,2026-03-27,M162-28544
LSL Auctions,M162,2026-03-21,380,28495,LMX,F,22.2,495.0,2150.0,4.3434,4.0,Lot Sold,2026-03-27,M162-28495
LSL Auctions,M162,2026-03-21,381,28496,SAX,F,22.0,480.0,1800.0,3.75,4.0,Lot Sold,2026-03-27,M162-28496
LSL Auctions,M162,2026-03-21,382,28497,LMX,F,19.7,480.0,2180.0,4.5417,4.0,Lot Sold,2026-03-27,M162-28497
LSL Auctions,M162,2026-03-21,383,28498,LMX,F,31.2,620.0,2560.0,4.129,4.0,Lot Sold,2026-03-27,M162-28498
LSL Auctions,M162,2026-03-21,384,28499,SAX,F,30.7,675.0,2570.0,3.8074,4.0,Lot Sold,2026-03-27,M162-28499
LSL Auctions,M162,2026-03-21,386,28740,LMX,F,25.4,510.0,1850.0,3.6275,4.0,Lot Sold,2026-03-27,M162-28740
LSL Auctions,M162,2026-03-21,600,28247,FR,F,142.2,590.0,1630.0,2.7627,4.0,Lot Sold,2026-03-27,M162-28247
LSL Auctions,M162,2026-03-21,601,28248,FR,F,121.6,685.0,2010.0,2.9343,4.0,Lot Sold,2026-03-27,M162-28248
LSL Auctions,M162,2026-03-21,602,28260,FR,F,74.3,680.0,1900.0,2.7941,4.0,Lot Sold,2026-03-27,M162-28260
LSL Auctions,M162,2026-03-21,603,28261,FR,F,62.0,830.0,2440.0,2.9398,4.0,Lot Sold,2026-03-27,M162-28261
LSL Auctions,M162,2026-03-21,604,28301,SIX,F,174.0,735.0,2590.0,3.5238,4.0,Lot Sold,2026-03-27,M162-28301
LSL Auctions,M162,2026-03-21,605,28303,BBX,F,143.8,875.0,2880.0,3.2914,4.0,Lot Sold,2026-03-27,M162-28303
LSL Auctions,M162,2026-03-21,606,28317,FR,F,40.2,705.0,2170.0,3.078,4.0,Lot Sold,2026-03-27,M162-28317
LSL Auctions,M162,2026-03-21,607,28316,LMX,F,190.7,605.0,1710.0,2.8264,4.0,Lot Sold,2026-03-27,M162-28316
